FacilityName|FacilityNPI|FacilityType|FacilityMedicaidLicenseID1|FacilityMedicaidLicenseState1|FacilityMedicaidLicenseEffectiveDate1|FacilityMedicaidLicenseTerminationDate1|FacilityStateLicenseID1|FacilityStateLicenseState1|FacilityStateLicenseType1|FacilityStateLicenseEffectiveDate1|FacilityStateLicenseTerminationDate1|FacilityBoardCerficationID1|FacilityBoardCertificationType1|FacilityBoardCertificationEffectiveDate1|FacilityBoardCertificationTerminationDate1|FacilityMemberAssignment|BusinessName|BillingTIN|BillingAddress1|BillingAddress2|BillingCity|BillingState|BillingZip|BillingMailingAddress1|BillingMailingAddress2|BillingMailingCity|BillingMailingState|BillingMailingZip|BillingPhoneNumber|BillingFaxNumber|LocationName|FLCategory|LocationType|FacilitySubpartNPI|FLHoursOpenMon|FLHoursCloseMon|FLHoursOpenTues|FLHoursCloseTues|FLHoursOpenWed|FLHoursCloseWed|FLHoursOpenThurs|FLHoursCloseThurs|FLHoursOpenFri|FLHoursCloseFri|FLHoursOpenSat|FLHoursCloseSat|FLHoursOpenSun|FLHoursCloseSun|FLShowInDirectory|FLLanguage1|FLLanguage2|FLLanguage3|FLLanguage4|FLPrimarySpecialty|FLStateReportingProviderTypePrimary|FLStateReportingProviderSpecialtyPrimary|FLAdditionalSpecialty1|FLStateReportingProviderType1|FLStateReportingProviderSpecialty1|FLAdditionalSpecialty2|FLStateReportingProviderType2|FLStateReportingProviderSpecialty2|FLAdditionalSpecialty3|FLStateReportingProviderType3|FLStateReportingProviderSpecialty3|FLAdditionalSpecialty4|FLStateReportingProviderType4|FLStateReportingProviderSpecialty4|FLAdditionalSpecialty5|FLStateReportingProviderType5|FLStateReportingProviderSpecialty5|FLAdditionalSpecialty6|FLStateReportingProviderType6|FLStateReportingProviderSpecialty6|FLAdditionalSpecialty7|FLStateReportingProviderType7|FLStateReportingProviderSpecialty7|FLAdditionalSpecialty8|FLStateReportingProviderType8|FLStateReportingProviderSpecialty8|FLAdditionalSpecialty9|FLStateReportingProviderType9|FLStateReportingProviderSpecialty9|LocationAcceptsNewPatients|FLMinimumPatientAge|FLMaximumPatientAge|FLEHRUsed|FLHandicapAccessible|FLWheelchairAccessibleExamRoom|FLTerminationDate|FLTerminationReason|LocationAddress1|LocationAddress2|LocationCity|LocationState|LocationZip|PrimaryLocation|FLMailingAddress1|FLMailingAddress2|FLMailingCity|FLMailingState|FLMailingZip|LocationPhone|LocationFax|FLWebsiteURL|FLCCNetworkName|FLCCSubnetworkName|FLCCAffiliationID|FLCCContractID|FLCCReimbursementRate|FLCCAssignmentEffectiveDate|FLCCAssignmentTerminationDate|FirstName|MiddleName|LastName|Suffix|ProviderNPI|Gender|DateofBirth|SSN|ProviderLanguage1|ProviderLanguage2|ProviderLanguage3|ProviderLanguage4|ProviderPhoneNumber|ProviderFaxNumber|ProviderEmail|ProviderCredentialCode|PCP|ProviderPrimarySpecialtyCode|ProviderAdditionalSpecialty1|ProviderAdditionalSpecialty2|ProviderAdditionalSpecialty3|ProviderEngagementPriority|ApplicationCompleteDate|CredentialingApprovedDate|ProviderMedicaidLicenseID1|ProviderMedicaidLicenseState1|ProviderMedicaidLicenseEffectiveDate1|ProviderMedicaidLicenseTerminationDate1|ProviderStateLicenseID1|ProviderStateLicenseState1|ProviderStateLicenseType1|ProviderStateLicenseEffectiveDate1|ProviderStateLicenseTerminationDate1|ProviderBoardCerficationID1|ProviderBoardCertificationType1|ProviderBoardCertificationEffectiveDate1|ProviderBoardCertificationTerminationDate1|PLCategory|PLPrimarySpecialty|PLStateReportingProviderTypePrimary|PLStateReportingProviderSpecialtyPrimary|PLAdditionalSpecialty1|PLStateReportingProviderType1|PLStateReportingProviderSpecialty1|PLAdditionalSpecialty2|PLStateReportingProviderType2|PLStateReportingProviderSpecialty2|PLAdditionalSpecialty3|PLStateReportingProviderType3|PLStateReportingProviderSpecialty3|PLAdditionalSpecialty4|PLStateReportingProviderType4|PLStateReportingProviderSpecialty4|PLAdditionalSpecialty5|PLStateReportingProviderType5|PLStateReportingProviderSpecialty5|PLAdditionalSpecialty6|PLStateReportingProviderType6|PLStateReportingProviderSpecialty6|PLAdditionalSpecialty7|PLStateReportingProviderType7|PLStateReportingProviderSpecialty7|PLAdditionalSpecialty8|PLStateReportingProviderType8|PLStateReportingProviderSpecialty8|PLAdditionalSpecialty9|PLStateReportingProviderType9|PLStateReportingProviderSpecialty9|ProviderIsPCPLocation|PLAcceptsNewPatients|PLMinimumPatientAge|PLMaximumPatientAge|PLHoursOpenMon|PLHoursCloseMon|PLHoursOpenTues|PLHoursCloseTues|PLHoursOpenWed|PLHoursCloseWed|PLHoursOpenThurs|PLHoursCloseThurs|PLHoursOpenFri|PLHoursCloseFri|PLHoursOpenSat|PLHoursCloseSat|PLHoursOpenSun|PLHoursCloseSun|PLShowInDirectory|PLTerminationDate|PLTerminationReason|PLPhoneNumber|PLFaxNumber|PLAddress1|PLAddress2|PLCity|PLState|PLZip|ProviderPrimaryLocation|PLMailingAddress1|PLMailingAddress2|PLMailingCity|PLMailingState|PLMailingZip|PhysHospRelNPI1|PhysHospRelEffectiveDate1|PhysHospRelTerminationDate1|PhysHospRelType1|PhysHospRelNPI2|PhysHospRelEffectiveDate2|PhysHospRelTerminationDate2|PhysHospRelType2|PhysHospRelNPI3|PhysHospRelEffectiveDate3|PhysHospRelTerminationDate3|PhysHospRelType3|PhysHospRelNPI4|PhysHospRelEffectiveDate4|PhysHospRelTerminationDate4|PhysHospRelType4|PhysHospRelNPI5|PhysHospRelEffectiveDate5|PhysHospRelTerminationDate5|PhysHospRelType5|PLCCNetworkName|PLCCSubnetworkName|PLCCAffiliationID|PLCCContractID|PLCCReimbursementRate|PLCCAssignmentEffectiveDate|PLCCAssignmentTerminationDate
Test 9999900469|9999900469|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900469|9999900469|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|407018727||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900470|9999900470|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900470|9999900470|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|407018727||138 EASTBROOKE CT|UNIT 130|MOUNT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900471|9999900471|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900471|9999900471|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|407018727||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900472|9999900472|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900472|9999900472|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|407018727||1401 HARRODSBURG RD|STE C335|LEXINGTON|KY|40504|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900473|9999900473|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|||STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900474|9999900474|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130||KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900475|9999900475|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON||40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900476|9999900476|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900477|9999900477|Practice|||||||||||||||Scenario 477|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA477|99999_Scenario_0477|70%|1/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900478|9999900478|Practice|||||||||||||||Scenario 478|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA478|99999_Scenario_0478|70%|1/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900478|9999900478|Practice|||||||||||||||Scenario 478|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA478|99999_Scenario_0478|70%|1/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900479|9999900479|Practice 1|||||||||||||||Scenario 479|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA479|99999_Scenario_0479|70%|1/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900480|9999900480|Practice|||||||||||||||Scenario 480|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|||||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA480|99999_Scenario_0480|70%|1/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900481|9999900481|Practice|||||||||||||||Scenario 481||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA481|99999_Scenario_0481|70%|1/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900482|9999900482|Practice|||||||||||||||Scenario 482|123456789||STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA482|99999_Scenario_0482|70%|1/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900483|9999900483|Practice|||||||||||||||Scenario 483|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||MEDICAID|FLA483|99999_Scenario_0483|70%|1/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900484|9999900484|Practice|||||||||||||||Scenario 484|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID 1|MEDICAID|FLA484|99999_Scenario_0484|70%|1/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900485|9999900485|Practice|||||||||||||||Scenario 485|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID||FLA485|99999_Scenario_0485|70%|1/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900486|9999900486|Practice|||||||||||||||Scenario 486|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID 1|FLA486|99999_Scenario_0486|70%|1/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900487|9999900487|Practice|||||||||||||||Scenario 487|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID||99999_Scenario_0487|70%|1/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900488|9999900488|Practice|||||||||||||||Scenario 488|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA488||70%|1/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900489|9999900489|Practice|||||||||||||||Scenario 489|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA489|99999_Scenario_0489|70%||12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900490|9999900490|Practice|||||||||||||||Scenario 490|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA490|99999_Scenario_0490|70%|1/1/2019||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900491|9999900491|Practice|||||||||||||||Scenario 491|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA491|99999_Scenario_0491|70%|1/1/2019|1/1/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900492|9999900492|Practice|||||||||||||||Scenario 492|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA492|99999_Scenario_0492|70%|12/31/2019|1/1/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900493|9999900493|Practice|||||||||||||||Scenario 493|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA493|99999_Scenario_0493|70%|1/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900493|9999900493|Practice|||||||||||||||Scenario 493|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA493|99999_Scenario_0493|70%|2/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900494|9999900494|Practice|||||||||||||||Scenario 494|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA494|99999_Scenario_0494|70%|1/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900494|9999900494|Practice|||||||||||||||Scenario 494|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA494|99999_Scenario_0494|70%|1/1/2019|11/30/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900495|9999900495|Practice|||||||||||||||Scenario 495|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA495|99999_Scenario_0495|70%|1/1/2019|11/30/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900496|9999900496|Practice|||||||||||||||Scenario 496|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA496|99999_Scenario_0496|70%|1/1/2019||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900497|9999900497|Practice|||||||||||||||Scenario 497|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA497|99999_Scenario_0497|70%|1/1/2019|11/30/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900497|9999900497|Practice|||||||||||||||Scenario 497|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA497|99999_Scenario_0497|70%|1/1/2019|10/29/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900498|9999900498|Practice|||||||||||||||Scenario 498|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA498|99999_Scenario_0498|70%|2/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900499|9999900499|Practice|||||||||||||||Scenario 499|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA499_2|99999_Scenario_0499_2|70%|1/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900500|9999900500|Practice|||||||||||||||Scenario 500|123456789|1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||||MEDICAID|MEDICAID|FLA500|99999_Scenario_0500|70%|1/1/2019|12/31/2019|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
